cruise,date_time_utc,cast,station,niskin,latitude,longitude,depth,alternate_sample_category,depth_category,filter_size,replicate,percent_surface_irradiance,npp_rate,iode_quality_flag,nearest_station,distance,incub_type
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_GFF,Dark,>0,NA,NA,0.27,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_5,Dark,>0&<5,NA,NA,0.493,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_10,Dark,>0&<10,NA,NA,0.338,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:49:12,18,L6,18,40.3691,-70.8939,3.852,Dark_20,Dark,>0&<20,NA,NA,0.521,1,L6,1.11,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_GFF,D2,>0,2,1,37.071,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_10,D2,>0&<10,1,1,23.071,1,L6,0.98,ambient_temp
EN668,2021-07-20 09:43:27,18,L6,9,40.3682,-70.8929,31.156,D2_10,D2,>0&<10,2,1,21.441,1,L6,0.98,ambient_temp
EN668,2021-07-20 14:53:41,20,d6a,3,40.3613,-70.9971,49.558,D2_GFF,D2,>0,NA,NA,36.396,1,d6a,0.45,ambient_temp
EN668,2021-07-20 14:53:41,20,d6a,3,40.3613,-70.9971,49.558,D2_5,D2,>0&<5,NA,NA,2.219,1,d6a,0.45,ambient_temp
EN668,2021-07-20 14:53:41,20,d6a,3,40.3613,-70.9971,49.558,D2_20,D2,>0&<20,NA,NA,5.174,1,d6a,0.45,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D3_GFF,D3,>0,NA,NA,6.058,1,d6a,0.53,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D3_5,D3,>0&<5,NA,NA,3.124,1,d6a,0.53,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D3_20,D3,>0&<20,NA,NA,6.466,1,d6a,0.53,ambient_temp
EN668,2021-07-20 06:24:59,17,L7,13,40.2143,-70.9062,41.804,D4_GFF,D4,>0,NA,1,7.596,1,L7,2.38,ambient_temp
EN668,2021-07-19 16:58:56,15,L8,6,40.1275,-70.768,65.931,D1_GFF,D1,>0,NA,0.1,0.322,1,L8,1.19,ambient_temp
EN668,2021-07-19 16:58:56,15,L8,6,40.1275,-70.768,65.931,D1_5,D1,>0&<5,NA,0.1,0.019,1,L8,1.19,ambient_temp
EN668,2021-07-19 16:58:56,15,L8,6,40.1275,-70.768,65.931,D1_20,D1,>0&<20,NA,0.1,0.164,1,L8,1.19,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_GFF,D2,>0,NA,5,9.735,1,L8,1.33,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_5,D2,>0&<5,NA,5,3.193,1,L8,1.33,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_20,D2,>0&<20,NA,5,5.506,1,L8,1.33,ambient_temp
EN668,2021-07-19 17:12:42,15,L8,16,40.1247,-70.7669,13.862,D3_GFF,D3,>0,NA,20,10.89,1,L8,1.5,ambient_temp
EN668,2021-07-19 17:12:42,15,L8,16,40.1247,-70.7669,13.862,D3_5,D3,>0&<5,NA,20,4.936,1,L8,1.5,ambient_temp
EN668,2021-07-19 17:12:42,15,L8,16,40.1247,-70.7669,13.862,D3_20,D3,>0&<20,NA,20,7.895,1,L8,1.5,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_GFF,D4,>0,1,65,6.199,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_GFF,D4,>0,2,65,3.834,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_GFF,D4,>0,3,65,3.674,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_10,D4,>0&<10,1,65,4.963,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_10,D4,>0&<10,2,65,2.523,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_10,D4,>0&<10,3,65,2.916,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_5,D4,>0&<5,NA,65,3.723,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:16:30,15,L8,20,40.1239,-70.7667,4.034,D4_20,D4,>0&<20,NA,65,5.299,1,L8,1.59,ambient_temp
EN668,2021-07-19 17:05:44,15,L8,10,40.1262,-70.7676,38.649,D2_10,D2,>0&<10,NA,5,6.17,1,L8,1.33,ambient_temp
EN668,2021-07-18 16:42:00,11,L11,5,39.7697,-70.8792,74.171,D1_GFF,D1,>0,NA,0.1,0.043,1,L11,0.53,ambient_temp
EN668,2021-07-18 16:42:00,11,L11,5,39.7697,-70.8792,74.171,D1_5,D1,>0&<5,NA,0.1,-0.008,3,L11,0.53,ambient_temp
EN668,2021-07-18 16:42:00,11,L11,5,39.7697,-70.8792,74.171,D1_20,D1,>0&<20,NA,0.1,0.065,1,L11,0.53,ambient_temp
EN668,2021-07-18 16:46:06,11,L11,9,39.7688,-70.8789,36.168,D2_GFF,D2,>0,NA,5,14.761,1,L11,0.63,ambient_temp
EN668,2021-07-18 16:46:06,11,L11,9,39.7688,-70.8789,36.168,D2_5,D2,>0&<5,NA,5,5.008,1,L11,0.63,ambient_temp
EN668,2021-07-18 16:46:06,11,L11,9,39.7688,-70.8789,36.168,D2_20,D2,>0&<20,NA,5,12.715,1,L11,0.63,ambient_temp
EN668,2021-07-18 16:51:45,11,L11,12,39.7677,-70.8785,13.159,D3_GFF,D3,>0,NA,20,7.656,1,L11,0.75,ambient_temp
EN668,2021-07-18 16:51:45,11,L11,12,39.7677,-70.8785,13.159,D3_5,D3,>0&<5,NA,20,6.446,1,L11,0.75,ambient_temp
EN668,2021-07-18 16:51:45,11,L11,12,39.7677,-70.8785,13.159,D3_20,D3,>0&<20,NA,20,7.664,1,L11,0.75,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_GFF,D4,>0,1,65,4.009,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_GFF,D4,>0,2,65,3.854,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_GFF,D4,>0,3,65,3.792,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_10,D4,>0&<10,1,65,5.749,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_10,D4,>0&<10,2,65,3.164,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_10,D4,>0&<10,3,65,3.529,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_5,D4,>0&<5,NA,65,1.295,1,L11,0.8,ambient_temp
EN668,2021-07-18 16:54:34,11,L11,20,39.7672,-70.8783,4.936,D4_20,D4,>0&<20,NA,65,4.554,1,L11,0.8,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D1_GFF,D1,>0,NA,NA,NA,4,d6a,0.53,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D1_5,D1,>0&<5,NA,NA,NA,4,d6a,0.53,ambient_temp
EN668,2021-07-20 15:01:22,20,d6a,17,40.3604,-70.9974,3.816,D1_20,D1,>0&<20,NA,NA,NA,4,d6a,0.53,ambient_temp
AR61B,2021-11-08 21:54:11,2,L2,6,41.0287,-70.887200000000007,25.586,D1_GFF,D1,>0,NA,0.1,14.193,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:54:11,2,L2,6,41.0287,-70.887200000000007,25.586,D1_5,D1,>0&<5,NA,0.1,5.22,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:54:11,2,L2,6,41.0287,-70.887200000000007,25.586,D1_20,D1,>0&<20,NA,0.1,11.238,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:56:49,2,L2,9,41.0287,-70.887200000000007,16.831,D2_GFF,D2,>0,NA,5,49.689,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:56:49,2,L2,9,41.0287,-70.887200000000007,16.831,D2_5,D2,>0&<5,NA,5,17.794,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:56:49,2,L2,9,41.0287,-70.887200000000007,16.831,D2_20,D2,>0&<20,NA,5,39.18,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:59:45,2,L2,14,41.0287,-70.887200000000007,3.965,D3_GFF,D3,>0,NA,65,86.684,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:59:45,2,L2,14,41.0287,-70.887200000000007,3.965,D3_5,D3,>0&<5,NA,65,23.559,1,L2,0.36,ambient_temp
AR61B,2021-11-08 21:59:45,2,L2,14,41.0287,-70.887200000000007,3.965,D3_20,D3,>0&<20,NA,65,54.644,1,L2,0.36,ambient_temp
AR61B,2021-11-09 02:10:30,4,L4,10,40.6965,-70.8835,42.654,D1_GFF,D1,>0,NA,0.1,1.329,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:10:30,4,L4,10,40.6965,-70.8835,42.654,D1_5,D1,>0&<5,NA,0.1,0.545,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:10:30,4,L4,10,40.6965,-70.8835,42.654,D1_20,D1,>0&<20,NA,0.1,0.876,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:13:55,4,L4,14,40.6965,-70.8835,25.017,D2_GFF,D2,>0,NA,5,32.002,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:13:55,4,L4,14,40.6965,-70.8835,25.017,D2_5,D2,>0&<5,NA,5,8.152,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:13:55,4,L4,14,40.6965,-70.8835,25.017,D2_20,D2,>0&<20,NA,5,19.335,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:17:11,4,L4,17,40.6965,-70.8835,4.634,D3_GFF,D3,>0,NA,65,104.636,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:17:11,4,L4,17,40.6965,-70.8835,4.634,D3_5,D3,>0&<5,NA,65,33.474,1,L4,0.03,ambient_temp
AR61B,2021-11-09 02:17:11,4,L4,17,40.6965,-70.8835,4.634,D3_20,D3,>0&<20,NA,65,59.435,1,L4,0.03,ambient_temp
AR61B,2021-11-11 14:07:34,18,L6,8,40.3637,-70.883,50.97,D1_GFF,D1,>0,NA,0.1,1.585,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:07:34,18,L6,8,40.3637,-70.883,50.97,D1_5,D1,>0&<5,NA,0.1,0.51,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:07:34,18,L6,8,40.3637,-70.883,50.97,D1_20,D1,>0&<20,NA,0.1,0.963,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:12:58,18,L6,15,40.3637,-70.883,25.453,D2_GFF,D2,>0,NA,5,44.921,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:12:58,18,L6,15,40.3637,-70.883,25.453,D2_5,D2,>0&<5,NA,5,9.236,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:12:58,18,L6,15,40.3637,-70.883,25.453,D2_20,D2,>0&<20,NA,5,16.163,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:15:36,18,L6,20,40.3637,-70.883,6.781,D3_GFF,D3,>0,NA,65,60.77,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:15:36,18,L6,20,40.3637,-70.883,6.781,D3_5,D3,>0&<5,NA,65,10.701,1,L6,0.05,ambient_temp
AR61B,2021-11-11 14:15:36,18,L6,20,40.3637,-70.883,6.781,D3_20,D3,>0&<20,NA,65,17.973,1,L6,0.05,ambient_temp
AR61B,2021-11-10 21:23:56,12,L8,6,40.1363,-70.7757,52.376,D1_GFF,D1,>0,NA,0.1,0.516,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:23:56,12,L8,6,40.1363,-70.7757,52.376,D1_5,D1,>0&<5,NA,0.1,0.294,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:23:56,12,L8,6,40.1363,-70.7757,52.376,D1_20,D1,>0&<20,NA,0.1,0.382,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:26:31,12,L8,10,40.1363,-70.7757,40.176,D2_GFF,D2,>0,NA,10,3.276,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:26:31,12,L8,10,40.1363,-70.7757,40.176,D2_5,D2,>0&<5,NA,10,1.55,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:26:31,12,L8,10,40.1363,-70.7757,40.176,D2_20,D2,>0&<20,NA,10,2.188,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:29:57,12,L8,15,40.1363,-70.7757,25.164,D3_GFF,D3,>0,NA,5,11.829,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:29:57,12,L8,15,40.1363,-70.7757,25.164,D3_5,D3,>0&<5,NA,5,3.258,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:29:57,12,L8,15,40.1363,-70.7757,25.164,D3_20,D3,>0&<20,NA,5,4.969,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:35:54,12,L8,23,40.1363,-70.7757,7.615,D4_GFF,D4,>0,NA,65,81.34,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:35:54,12,L8,23,40.1363,-70.7757,7.615,D4_5,D4,>0&<5,NA,65,21.742,1,L8,0.07,ambient_temp
AR61B,2021-11-10 21:35:54,12,L8,23,40.1363,-70.7757,7.615,D4_20,D4,>0&<20,NA,65,42.513,1,L8,0.07,ambient_temp
AR61B,2021-11-10 03:15:06,9,L11,10,39.7733,-70.8822,66.055,D1_GFF,D1,>0,NA,1,4.537,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:15:06,9,L11,10,39.7733,-70.8822,66.055,D1_5,D1,>0&<5,NA,1,1.656,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:15:06,9,L11,10,39.7733,-70.8822,66.055,D1_20,D1,>0&<20,NA,1,3.099,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:18:00,9,L11,14,39.7733,-70.8822,37.33,D2_GFF,D2,>0,NA,10,11.823,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:18:00,9,L11,14,39.7733,-70.8822,37.33,D2_5,D2,>0&<5,NA,10,3.904,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:18:00,9,L11,14,39.7733,-70.8822,37.33,D2_20,D2,>0&<20,NA,10,7.054,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:20:46,9,L11,18,39.7733,-70.8822,15.958,D3_GFF,D3,>0,NA,30,47.215,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:20:46,9,L11,18,39.7733,-70.8822,15.958,D3_5,D3,>0&<5,NA,30,14.662,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:20:46,9,L11,18,39.7733,-70.8822,15.958,D3_20,D3,>0&<20,NA,30,24.527,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:22:49,9,L11,22,39.7733,-70.8822,4.347,D4_GFF,D4,>0,NA,65,64.236,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:22:49,9,L11,22,39.7733,-70.8822,4.347,D4_5,D4,>0&<5,NA,65,10.59,1,L11,0.1,ambient_temp
AR61B,2021-11-10 03:22:49,9,L11,22,39.7733,-70.8822,4.347,D4_20,D4,>0&<20,NA,65,17.73,1,L11,0.1,ambient_temp
AT46,2022-02-16 18:30:12,1,L1,4,41.1968,-70.883,17.984,D1_GFF,D1,>0,NA,0.1,17.851,1,L1,0.03,ambient_temp
AT46,2022-02-16 18:30:12,1,L1,4,41.1968,-70.883,17.984,D1_5,D1,>0&<5,NA,0.1,1.793,1,L1,0.03,ambient_temp
AT46,2022-02-16 18:30:12,1,L1,4,41.1968,-70.883,17.984,D1_20,D1,>0&<20,NA,0.1,6.556,1,L1,0.03,ambient_temp
AT46,2022-02-16 18:33:28,1,L1,9,41.1967,-70.8828,9.859,D2_GFF,D2,>0,NA,10,59.853,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:33:28,1,L1,9,41.1967,-70.8828,9.859,D2_5,D2,>0&<5,NA,10,7.211,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:33:28,1,L1,9,41.1967,-70.8828,9.859,D2_20,D2,>0&<20,NA,10,23.92,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_GFF,D3,>0,1,65,57.235,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_GFF,D3,>0,2,65,62.49,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_10,D3,>0&<10,1,65,16.023,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_10,D3,>0&<10,2,65,15.17,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_10,D3,>0&<10,3,65,14.792,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_5,D3,>0&<5,NA,65,3.833,1,L1,0.04,ambient_temp
AT46,2022-02-16 18:35:53,1,L1,15,41.1966,-70.8828,1.787,D3_20,D3,>0&<20,NA,65,22.679,1,L1,0.04,ambient_temp
AT46,2022-02-20 01:19:32,17,L2,6,41.0268,-70.8854,27.86,D1_GFF,D1,>0,NA,0.1,4.466,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:19:32,17,L2,6,41.0268,-70.8854,27.86,D1_20,D1,>0&<20,NA,0.1,1.292,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:22:00,17,L2,11,41.0268,-70.8855,15.737,D2_GFF,D2,>0,NA,5,93.468,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:22:00,17,L2,11,41.0268,-70.8855,15.737,D2_5,D2,>0&<5,NA,5,0.221,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:22:00,17,L2,11,41.0268,-70.8855,15.737,D2_20,D2,>0&<20,NA,5,19.015,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:23:53,17,L2,16,41.027,-70.8859,7.414,D3_GFF,D3,>0,1,65,134.128,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:23:53,17,L2,16,41.027,-70.8859,7.414,D3_GFF,D3,>0,2,65,131.475,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:23:53,17,L2,16,41.027,-70.8859,7.414,D3_GFF,D3,>0,3,65,138.89,1,L2,0.4,ambient_temp
AT46,2022-02-20 01:23:53,17,L2,16,41.027,-70.8859,7.414,D3_20,D3,>0&<20,NA,65,34.491,1,L2,0.4,ambient_temp
AT46,2022-02-19 23:47:36,16,L3,19,40.8606,-70.8824,7.08,D3_GFF,D3,>0,1,65,75.124,1,L3,0.31,ambient_temp
AT46,2022-02-19 23:47:36,16,L3,19,40.8606,-70.8824,7.08,D3_GFF,D3,>0,2,65,79.366,1,L3,0.31,ambient_temp
AT46,2022-02-19 23:47:36,16,L3,19,40.8606,-70.8824,7.08,D3_GFF,D3,>0,3,65,71.106,1,L3,0.31,ambient_temp
AT46,2022-02-19 23:47:36,16,L3,19,40.8606,-70.8824,7.08,D3_10,D3,>0&<10,1,65,7.303,1,L3,0.31,ambient_temp
AT46,2022-02-19 23:47:36,16,L3,19,40.8606,-70.8824,7.08,D3_10,D3,>0&<10,2,65,14.77,1,L3,0.31,ambient_temp
AT46,2022-02-19 23:47:36,16,L3,19,40.8606,-70.8824,7.08,D3_10,D3,>0&<10,3,65,7.217,1,L3,0.31,ambient_temp
AT46,2022-02-17 02:38:34,2,L4,10,40.6968,-70.8817,38.628,D1_GFF,D1,>0,NA,1,2.247,1,L4,0.14,ambient_temp
AT46,2022-02-17 02:38:34,2,L4,10,40.6968,-70.8817,38.628,D1_5,D1,>0&<5,NA,1,0.413,1,L4,0.14,ambient_temp
AT46,2022-02-17 02:38:34,2,L4,10,40.6968,-70.8817,38.628,D1_20,D1,>0&<20,NA,1,0.729,1,L4,0.14,ambient_temp
AT46,2022-02-17 02:42:49,2,L4,16,40.6973,-70.8814,17.596,D2_GFF,D2,>0,NA,10,19.078,1,L4,0.17,ambient_temp
AT46,2022-02-17 02:42:49,2,L4,16,40.6973,-70.8814,17.596,D2_5,D2,>0&<5,NA,10,1.791,1,L4,0.17,ambient_temp
AT46,2022-02-17 02:42:49,2,L4,16,40.6973,-70.8814,17.596,D2_20,D2,>0&<20,NA,10,4.424,1,L4,0.17,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_GFF,D3,>0,1,65,23.884,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_GFF,D3,>0,2,65,26.847,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_GFF,D3,>0,3,65,23.985,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_10,D3,>0&<10,1,65,6.052,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_10,D3,>0&<10,2,65,4.549,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_10,D3,>0&<10,3,65,4.262,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_5,D3,>0&<5,NA,65,2.302,1,L4,0.18,ambient_temp
AT46,2022-02-17 02:46:05,2,L4,21,40.6974,-70.8813,2.67,D3_20,D3,>0&<20,NA,65,5.758,1,L4,0.18,ambient_temp
AT46,2022-02-17 13:18:21,6,L6,9,40.364,-70.8813,50.049,D1_GFF,D1,>0,NA,0.1,0.392,1,L6,0.19,ambient_temp
AT46,2022-02-17 13:18:21,6,L6,9,40.364,-70.8813,50.049,D1_5,D1,>0&<5,NA,0.1,0.152,1,L6,0.19,ambient_temp
AT46,2022-02-17 13:18:21,6,L6,9,40.364,-70.8813,50.049,D1_20,D1,>0&<20,NA,0.1,0.26,1,L6,0.19,ambient_temp
AT46,2022-02-17 13:23:24,6,L6,15,40.3635,-70.8812,22.299,D2_GFF,D2,>0,NA,10,18.346,1,L6,0.18,ambient_temp
AT46,2022-02-17 13:23:24,6,L6,15,40.3635,-70.8812,22.299,D2_5,D2,>0&<5,NA,10,3.182,1,L6,0.18,ambient_temp
AT46,2022-02-17 13:23:24,6,L6,15,40.3635,-70.8812,22.299,D2_20,D2,>0&<20,NA,10,7.258,1,L6,0.18,ambient_temp
AT46,2022-02-17 13:27:08,6,L6,20,40.3634,-70.8813,3.181,D3_GFF,D3,>0,1,65,31.097,1,L6,0.17,ambient_temp
AT46,2022-02-17 13:27:08,6,L6,20,40.3634,-70.8813,3.181,D3_GFF,D3,>0,2,65,28.742,1,L6,0.17,ambient_temp
AT46,2022-02-17 13:27:08,6,L6,20,40.3634,-70.8813,3.181,D3_GFF,D3,>0,3,65,29.697,1,L6,0.17,ambient_temp
AT46,2022-02-17 13:27:08,6,L6,20,40.3634,-70.8813,3.181,D3_10,D3,>0&<10,1,65,11.552,1,L6,0.17,ambient_temp
